"","playerId","career_efficiency","career_shooting"
"1499",8478831,1.02936015908293,0.1124
"1500",8478844,0.86000955566173,0.08
"1501",8478856,2.36251347907068,0.1049
"1502",8478870,1.60310277957337,0.1081
"1503",8478873,2.31252618349393,0.1315
"1504",8478874,1.6600790513834,0.0903
"1505",8478881,1.21020025932863,0.0983
"1506",8478891,1.51287355405733,0.1015
"1507",8479315,1.21861248296633,0.1067
"1508",8479346,1.78978273634762,0.1135
"1509",8479351,1.46864997175673,0.1083
"1510",8479353,1.31961456802221,0.115
"1511",8479365,1.66012558869702,0.1154
"1512",8479368,1.08956710210298,0.0734
"1513",8479385,2.90829258064715,0.1319
"1514",8479395,0.859475719810915,0.0699
"1515",8479398,1.2241968557758,0.0479
"1516",8479410,1.59524117418854,0.0561
"1517",8479414,1.36677838290742,0.1054
"1518",8479415,1.34791667584366,0.087
"1519",8479580,0.818577153739022,0.0841
"1520",8479644,1.48139116651934,0.1119
"1521",8479657,1.41732283464567,0.1034
"1522",8479772,0.906432748538012,0.0675
"1523",8479970,1.48148148148148,0
"1524",8479992,1.59150011144959,0.1081
"1525",8479994,1.13062790228145,0.1111
"1526",8480012,3.17718050935139,0.1658
"1527",8480023,2.77484143763214,0.1482
"1528",8480029,1.49082568807339,0.1121
"1529",8480031,1.72000021966797,0.1279
"1530",8480039,2.42627970445317,0.1157
"1531",8480068,1.38991946430187,0.105
"1532",8480074,1.59518080398459,0.114
"1533",8480145,1.28282602698336,0.0381
"1534",8480208,2.48470068559334,0.1256
"1535",8480326,1.2374405076679,0.1012
"1536",8480748,1.58155458938662,0.0885
"1537",8480769,0.844356881508584,0.147
"1538",8480780,1.2794830371567,0.1346
"1539",8480801,2.59586776859504,0.0961
"1540",8480806,1.08912974850047,0.121
"1541",8480821,1.44053188869737,0.0793
"1542",8480829,1.7868483521904,0.1042
"1543",8480830,2.7852588900097,0.1172
"1544",8480901,1.03478010922679,0.0579
"1545",8480944,0.950343179481479,0.04
"1546",8480946,1.9759552434234,0.116
"1547",8480965,1.65441176470588,0.0625
"1548",8481186,1.38572032108154,0.0948
"1549",8481426,0,0
"1550",8481433,1.58520475561427,0.0689
"1551",8481477,1.32470326269507,0.1077
"1552",8471735,1.61136954118197,0.0428
"1553",8475841,1.15480338476854,0.0437
"1554",8476391,0.334168755221387,0
"1555",8476907,1.1235429052947,0.0791
"1556",8476947,1.61445320007688,0.0634
"1557",8477003,0,0
"1558",8477038,2.29042709867452,0.0739
"1559",8477149,1.44927536231884,0.0555
"1560",8477320,0.877781164279183,0.0481
"1561",8477330,2.07820833251333,0.1258
"1562",8477409,2.8266010784221,0.149
"1563",8477573,1.42670312685769,0.1351
"1564",8477974,0.227920227920228,0
"1565",8477979,1.52254538356432,0.0984
"1566",8477983,2.20183486238532,0.3333
"1567",8478043,1.40859677738702,0.1031
"1568",8478074,1.34098189674439,0.1153
"1569",8478109,2.2509430461938,0.1347
"1570",8478115,1.68130020549225,0.1043
"1571",8478133,1.41236673773987,0.082
"1572",8478367,1.25874125874126,0.1
"1573",8478424,0.997871921887015,0.0778
"1574",8478434,1.4074173249431,0.0938
"1575",8478436,0.861450107681264,0.2
"1576",8478477,0.973219565768354,0.0632
"1577",8478485,1.19257950530035,0.0666
"1578",8478508,1.17955910382278,0.1002
"1579",8478833,0.315900315900316,0
"1580",8478838,0.999722299361289,0.1176
"1581",8478839,2.17687074829932,0.1333
"1582",8478949,0.552486187845304,0
"1583",8478975,2.40135287485908,0.1144
"1584",8478996,1.66533495941797,0.2307
"1585",8479328,1.44620811287478,0.094
"1586",8479335,1.2666681027983,0.0708
"1587",8479347,0.54032419451671,0.0434
"1588",8479358,0.27002700270027,0.0555
"1589",8479364,0.411334552102377,0
"1590",8479381,0.523560209424084,0.0217
"1591",8479382,0.32520325203252,0.0232
"1592",8479393,1.24646203731692,0.0669
"1593",8479466,0.647149460708783,0
"1594",8479526,1.01838755304102,0
"1595",8479557,0,0
"1596",8479587,0.300187617260788,0.0322
"1597",8479675,1.96988884198677,0.097
"1598",8479748,2.05831903945111,0
"1599",8479933,1.24326564442603,0.1756
"1600",8479987,1.92018072289157,0.114
"1601",8479996,1.62719633307869,0.0963
"1602",8480003,1.49508859784284,0.1273
"1603",8480014,2.24652675140408,0.173
"1604",8480018,2.34721234338239,0.1382
"1605",8480021,0.781302985499776,0.0437
"1606",8480028,1.88167316857606,0.096
"1607",8480064,2.28702469862717,0.1719
"1608",8480185,1.45772594752187,0.1084
"1609",8480186,1.6041759500923,0.1666
"1610",8480205,1.66679180118628,0.0931
"1611",8480384,1.17164616285882,0
"1612",8480762,1.40866873065015,0.0936
"1613",8480789,1.75033744067575,0.0916
"1614",8480797,2.00580434223577,0.1263
"1615",8480822,1.18251313903488,0.1
"1616",8480849,1.50560869110625,0.0964
"1617",8480853,1.07843137254902,0.0593
"1618",8481019,0.849557522123894,0.0519
"1619",8481481,1.56086387434555,0.0913
"1620",8481516,1.24471763349981,0.0909
"1621",8481523,1.64655443239148,0.0934
"1622",8481554,1.61009174311927,0.1217
"1623",8481559,2.88219908713267,0.1096
"1624",8481624,1.93001841620626,0.1016
"1625",8481638,1.24023886081764,0.0666
"1626",8481640,0.547278808148373,0
"1627",8481641,0.937163602591975,0.0805
"1628",8481650,0.819000819000819,0.0869
"1629",8481813,0.82180234599986,0.0897
"1630",8475968,1.75827038291222,0.1071
"1631",8476457,0.705890150678273,0.0419
"1632",8477314,0,0
"1633",8477544,0,0
"1634",8477851,0.775558873335404,0.0421
"1635",8478017,0.676613462873005,0.0439
"1636",8478047,2.58928997186591,0.1357
"1637",8478057,1.76114474408365,0.1692
"1638",8478069,0,0
"1639",8478446,0.58055152394775,0
"1640",8478447,1.87084257206208,0.0754
"1641",8478864,3.54343390958875,0.1626
"1642",8478888,0,0
"1643",8478904,1.04025267119145,0.0804
"1644",8478967,0.832457431154089,0.0606
"1645",8479322,1.37142857142857,0.113
"1646",8479323,2.24413464807888,0.0778
"1647",8479336,1.47479639005063,0.1063
"1648",8479356,1.60765550239234,0.0992
"1649",8479511,1.53638238850558,0.1021
"1650",8479514,1.75533643948423,0.1764
"1651",8479525,2.15505913272011,0.1269
"1652",8479542,2.4408298559478,0.1546
"1653",8479550,0.65903890160183,0.0689
"1654",8479573,0.970757430488974,0.0731
"1655",8479639,0.902378999179655,0.035
"1656",8479661,1.49086071323191,0.1341
"1657",8479671,1.09395109395109,0.0783
"1658",8479718,1.3216937260341,0.1348
"1659",8480005,0.50125313283208,0.0408
"1660",8480008,1.92007680307212,0.1037
"1661",8480009,1.85879412683536,0.1163
"1662",8480025,0.971502590673575,0.0961
"1663",8480027,3.56467115719367,0.1486
"1664",8480053,2.00534759358289,0
"1665",8480289,1.28442985585843,0.0909
"1666",8480448,1.07370197101005,0.0876
"1667",8480459,1.569806781445,0.1165
"1668",8480776,0.933367902514908,0.0833
"1669",8480798,1.65255243371587,0.1037
"1670",8480802,1.50167687250763,0.1189
"1671",8480813,1.23982952344053,0.119
"1672",8480833,0.971223021582734,0.0909
"1673",8480844,1.22663551401869,0
"1674",8480845,1.07475519465011,0.0642
"1675",8480848,1.24079864103006,0.079
"1676",8480890,1.66128287955699,0.1481
"1677",8481068,2.122755293487,0.1418
"1678",8481077,1.33682830930537,0.0638
"1679",8481147,0.670854023479891,0.0526
"1680",8481518,2.24002488916544,0.24
"1681",8481522,1.36434108527132,0.0956
"1682",8481528,2.19351049772427,0.1042
"1683",8481533,2.45330359632004,0.112
"1684",8481535,1.84875579875951,0.1253
"1685",8481580,1.48995739500913,0.1111
"1686",8481596,1.85185185185185,0.1056
"1687",8481618,1.92256341789052,0.1304
"1688",8481626,1.32890365448505,0.1372
"1689",8481740,0.55944055944056,0
"1690",8482055,1.49089312781095,0.0888
"1691",8482063,0,0
"1692",8482109,1.96043800777111,0.1417
"1693",8482116,2.68041237113402,0.1287
"1694",8482124,1.99981062399394,0.0989
"1695",8482240,0.338123415046492,0.0454
"1696",8482241,1.64583968302347,0.1406
"1697",8482248,0.793650793650794,0.2
"1698",8482623,0,0
"1699",8482635,0.823158183564275,0.0416
"1700",8482654,0.641711229946524,0.0526
"1701",8476345,1.4,0.0606
"1702",8477392,1.40059655038257,0.1171
"1703",8477932,1.34885328035244,0.0681
"1704",8477947,2.02929558920342,0.161
"1705",8478051,0.841672121948939,0.0769
"1706",8478173,2.14285714285714,0.1
"1707",8478250,2.14541120381406,0
"1708",8478438,2.74886468673391,0.1558
"1709",8478486,0,0
"1710",8478851,0.887464563046962,0.039
"1711",8479359,1.04423495286439,0.0672
"1712",8479362,1.18811881188119,0.1538
"1713",8479373,1.56806842480399,0.1142
"1714",8479379,1.01786402775993,0.0588
"1715",8479383,1.10069302894415,0.0765
"1716",8479390,1.30211817168339,0.1019
"1717",8479516,2.03389830508475,1
"1718",8479520,1.07474717319103,0.076
"1719",8479536,1.39162002722735,0.0943
"1720",8479543,1.56030795551754,0.0931
"1721",8479546,0.802675585284281,0.0666
"1722",8479619,1.88992042440318,0.1666
"1723",8479705,0.721703219598252,0.0681
"1724",8479941,1.5549662487946,0.1309
"1725",8479972,1.40039677908741,0.0666
"1726",8479981,0.852532223688217,0.0618
"1727",8479986,1.29753108668229,0.0571
"1728",8479991,0.456129236617042,0.0303
"1729",8480007,0.911369332421964,0.0428
"1730",8480011,1.76592908557718,0.1777
"1731",8480019,2.23255813953488,0.0714
"1732",8480037,1.28571428571429,0.0714
"1733",8480060,1.37960400255482,0.2121
"1734",8480188,1.71651991480975,0.0921
"1735",8480216,1.48743120630671,0.1284
"1736",8480220,1.57054358258442,0.1153
"1737",8480226,0.725757677575432,0.0555
"1738",8480281,1.16670267600852,0.1069
"1739",8480355,1.23762376237624,0.0972
"1740",8480443,1.152,0.0526
"1741",8480835,1.64334887852543,0.0662
"1742",8480855,1.54693542716512,0.1428
"1743",8480858,0,0
"1744",8480863,0.592885375494071,0.0714
"1745",8480870,0.385150315609286,0.0196
"1746",8480979,1.40132347216816,0.125
"1747",8480980,1.23072030529496,0.0913
"1748",8480988,2.00892857142857,0.1
"1749",8481004,0.332409972299169,0
"1750",8481032,1.55691385076692,0.1176
"1751",8481061,1.17507418397626,0.1111
"1752",8481093,1.54194760694153,0.1888
"1753",8481441,2.0952380952381,0.1621
"1754",8481517,1.23612606258584,0.1069
"1755",8481532,0.790861159929701,0.0344
"1756",8481540,2.42951287451593,0.1173
"1757",8481553,1.72297656610061,0.1111
"1758",8481557,2.81831999560496,0.126
"1759",8481577,2.24039829302987,0.1013
"1760",8481617,1.25130344108446,0.1022
"1761",8481655,0,0
"1762",8481656,1.49337841645534,0.0565
"1763",8481711,2.52465483234714,0.1255
"1764",8481720,1.63909546213386,0.1
"1765",8481815,0,0
"1766",8481827,0,0
"1767",8482062,1.16995173949075,0.0722
"1768",8482078,2.46666614162066,0.1476
"1769",8482079,1.49896413047894,0.1135
"1770",8482089,1.64158686730506,0.165
"1771",8482093,2.30997428966972,0.1353
"1772",8482110,1.90563933472337,0.1425
"1773",8482113,1.9669827889006,0.097
"1774",8482117,1.33444537114262,0.0851
"1775",8482133,1.65601840020445,0.0857
"1776",8482148,2.15204678362573,0.1551
"1777",8482149,2.26890756302521,0.1146
"1778",8482222,1.87177468730867,0.1022
"1779",8482475,1.69968805328387,0.1071
"1780",8482665,2.11664373826227,0.1404
"1781",8482667,1.75285822635467,0.1168
"1782",8482705,1.39827839596893,0.0804
"1783",8482745,2.20980601418796,0.1254
"1784",8482815,0,0
"1785",8483397,1.61979752530934,0.2352
"1786",8483570,0.731038684130369,0.1132
"1787",8474567,0.793151642208246,0.0407
"1788",8477073,0.744049603306887,0.0635
"1789",8477335,0.403511255840295,0.0297
"1790",8477986,1.38023369036027,0.0582
"1791",8478028,0.926916221033868,0.0506
"1792",8478409,2.03045685279188,0.1904
"1793",8479533,0.70298769771529,0
"1794",8479591,1.47468458135343,0.0583
"1795",8479983,0.633155080213904,0.0333
"1796",8480032,0,0
"1797",8480034,2.76073619631902,0
"1798",8480252,1.5423692505432,0.1052
"1799",8480468,0.538680233428101,0.0666
"1800",8480846,0,0
"1801",8480880,1.28682268340377,0.1
"1802",8480893,1.79834927641046,0.1358
"1803",8480995,1.78200178200178,0.1481
"1804",8481013,1.97623353138724,0.1517
"1805",8481058,1.36508061036363,0.109
"1806",8481239,1.20512176751193,0.1304
"1807",8481422,0.702370500438982,0.0833
"1808",8481543,1.14674028456148,0.0697
"1809",8481550,0.780008666762964,0
"1810",8481582,2.12522137722679,0.1164
"1811",8481591,1.12570356472795,0
"1812",8481592,1.30250732660371,0.0701
"1813",8481601,1.31260053619303,0.1891
"1814",8481604,2.21641791044776,0.1449
"1815",8481649,0.311176419742415,0.0625
"1816",8481683,1.07334525939177,0.25
"1817",8481690,1.51515151515152,0.2
"1818",8481704,1.72422720447367,0.1359
"1819",8481725,1.89423835832676,0.1666
"1820",8481751,1.31940626717977,0.1428
"1821",8481754,0.778210116731517,0.0666
"1822",8482077,1.17244748412311,0.09
"1823",8482092,1.59066808059385,0.1181
"1824",8482097,2.3345259391771,0.1276
"1825",8482147,0.517613227893602,0.0714
"1826",8482157,1.3558106169297,0.1083
"1827",8482175,2.0260114615147,0.1129
"1828",8482181,0,0
"1829",8482197,0,0
"1830",8482250,0,0
"1831",8482259,1.9907100199071,0.1102
"1832",8482452,0,0
"1833",8482496,1.05508620360106,0.0897
"1834",8482652,1.77456457443313,0.1184
"1835",8482660,1.93813304133589,0.1139
"1836",8482691,1.43141153081511,0.125
"1837",8482699,2.57554945054945,0.1379
"1838",8482740,2.38649155722326,0.1489
"1839",8483464,0,0
"1840",8483515,1.84795441712438,0.1237
"1841",8483524,2.38275340393343,0.3125
"1842",8483549,1.78926441351889,0.1428
"1843",8483597,0.650759219088937,0.0588
"1844",8483630,0.875841375395345,0.0416
"1845",8483808,3.01659125188537,0.231
"1846",8484125,0.817438692098093,0
